FID	IID	pheno_3	pheno_4	pheno_5	pheno_6	pheno_7	pheno_8	pheno_9	pheno_11	pheno_12	pheno_13	pheno_14	pheno_15	pheno_16	pheno_17	pheno_18	pheno_20	pheno_21	pheno_23	pheno_24	pheno_25	pheno_26	pheno_27	pheno_29	pheno_30	pheno_33	pheno_34	pheno_35	pheno_36	pheno_39	pheno_40	pheno_41	pheno_42	pheno_43	pheno_45	pheno_47	pheno_48	pheno_49	pheno_54	pheno_55	pheno_56	pheno_59	pheno_60	pheno_61	pheno_62	pheno_63	pheno_64	pheno_65	pheno_66	pheno_70	pheno_72
1078	1078	113.252809638132	113.075813111956	110.935928230354	103.669849475063	104.717166260389	109.286935183341	104.184761087696	111.345752921042	108.339606622441	117.472315652412	108.61171487172	114.28981868865	109.24085402078	NA	110.262640902381	115.258063971737	109.653893845615	115.651258077187	111.976359953441	NA	107.290279738029	109.814680093962	103.056042880248	NA	110.151454513549	104.858796370708	107.69720641441	NA	108.929533053631	112.428743124426	NA	108.066242249689	112.6983034442	109.994434222348	107.337347342898	112.560170494882	105.648995338236	111.308050486287	111.457530478257	NA	113.494841482106	109.509847678731	116.739191545444	112.963107844331	110.073399814428	NA	107.927354329336	114.628936192903	114.676047023637	108.705286013865
1079	1079	108.135329460583	102.878014456996	NA	102.840191544373	104.130415988933	103.914524180368	110.54799445624	106.189010741707	107.493158068805	112.774323664933	109.24838884782	NA	NA	102.844084567213	NA	106.980785188753	NA	103.6769962548	103.984124287445	107.23626866899	100.222090919418	109.444981469706	110.655795023802	104.952413510766	107.539648124746	96.8124067976043	113.709805429597	113.043586156336	112.451986434969	107.276861944153	102.268570587497	108.352334072878	101.432193520896	98.0872281526684	105.375850516627	108.40588820014	103.722635564121	NA	109.217843456832	NA	NA	106.902620783419	NA	NA	101.028392438516	102.821346943082	NA	NA	NA	111.663121212297
1080	1080	131.387734661126	131.695796203674	NA	121.755568061541	NA	125.366459253108	133.222283313832	129.150356996526	131.918500515113	126.933390118201	136.436119374285	137.358499003652	128.041001633542	128.722783108251	129.071447663558	NA	NA	131.776931176941	NA	128.125903311426	133.697433159375	135.457059744303	129.059391912114	132.087367639326	131.727878779091	122.21097606167	NA	129.936268820029	127.570594302809	128.518540032286	132.189435550902	130.374280240763	NA	131.913169338112	129.250976018492	135.332198037024	132.054622178339	135.630134040628	124.586760416267	123.356052368149	131.500923994157	128.693847612804	125.646260984779	127.504940146342	NA	134.740672099282	129.151721943385	126.845815878982	133.545121343018	130.675149067422
1081	1081	NA	113.17257334031	110.064303920439	116.041979152042	115.049166071308	114.126566075744	115.441184166508	119.475679483437	118.045616963836	121.31356391393	116.841083762998	109.167337946139	116.244160252096	117.397178504401	NA	119.846844698376	113.956435607149	120.086066925461	108.847290011656	NA	116.561174920613	113.930243250463	116.113827770309	117.513552448985	110.519104418505	108.813592600834	113.9269371791	NA	117.059867231592	116.943934435709	111.627430946754	116.292442998397	109.267548130552	117.225197109461	114.562121680151	114.805007302627	116.094454042978	111.409450768026	115.860288914889	115.191398178085	113.409043456101	112.493217447494	109.511781783009	118.086328504306	115.517650501097	115.826666553926	NA	113.996590815684	114.156833474665	112.587969381035
1083	1083	NA	123.250421966319	122.071085105767	122.816724900842	117.957540271843	119.82488646676	NA	115.437528885582	123.822469980505	129.960085105252	123.87325618331	121.344611522024	NA	126.155455949523	124.74461540884	122.856619235464	125.758581857426	129.990492348394	NA	NA	118.297798183808	123.481930911433	129.710054137213	128.648577258523	122.400345975911	122.432198664776	129.219658664428	122.595249695337	119.900049211999	120.309596479878	125.105441568114	NA	120.456542999529	NA	122.8043331885	NA	128.455261098023	122.556889448191	119.634523280757	117.595157399436	122.822757327496	118.741227229173	127.207284500051	NA	125.662199136587	127.366268977118	123.420255020807	119.752845645486	123.469292412457	126.886639362449
1086	1086	NA	116.700952458629	NA	120.641874210203	121.226601932316	126.040803831997	NA	130.505843746826	NA	125.092111879765	125.75393443134	NA	127.66970622481	127.067347487326	127.619351555698	125.537747762721	123.622782716247	121.760519862874	123.94578429779	NA	NA	NA	126.319439286713	119.534977389943	125.667934579004	124.325442572993	120.528948381686	122.356678378822	122.007925934181	117.733522572345	117.457225118077	124.167637684404	124.61862792813	128.281987917455	123.819630439904	125.59056713885	129.829775800498	120.924035758944	NA	NA	118.487466285198	122.87792775538	119.387179966082	128.34238337476	115.227125318411	115.265671473203	118.840348534879	124.71642406558	127.933261015077	121.09424556794
1087	1087	128.725053147804	124.560791374529	122.429968541944	118.996261597978	121.806465380115	121.193449249059	NA	120.398604375036	NA	125.734349045218	123.596258558977	124.710788480879	124.958085341844	117.229559907885	128.240715615635	NA	121.84936459744	119.874025780846	123.801897232439	121.488987600527	123.42491293457	NA	123.860968009922	118.235906463001	NA	NA	120.425115543646	123.985375298339	119.193413974743	122.686789860402	NA	122.940215125444	121.869305835121	NA	122.247206356277	118.572290415258	123.966532979415	NA	120.423030711275	NA	123.066977555623	123.176375100143	NA	NA	118.865559386105	118.578420387862	124.194132436956	125.259755441245	121.114444395923	126.145755451984
1092	1092	122.61230775002	128.098150362815	122.144873757049	130.384069144967	123.116272416189	127.901888926856	130.183612657489	120.056031471187	126.796293224703	125.331315735929	132.488491829977	124.876975180935	128.45644326283	NA	128.936663559724	128.486933464436	NA	128.28337091987	125.252186454704	130.959600089859	122.736355678998	127.815355663721	127.454110919251	NA	127.315408195967	131.965202418439	121.21040150412	124.356917675543	125.854797177906	121.897445818867	132.785752519165	122.399050548425	127.367383112454	126.826022457999	132.141122773887	124.347737050031	124.619674603832	130.264823037318	128.339954730854	NA	121.801244501063	124.517144103974	127.352561738792	135.337116147888	126.792684288807	130.29982419729	125.997980045189	127.276730270451	NA	126.068654457165
1093	1093	131.113377182331	127.449617008958	121.967101787336	124.541941057887	131.875729550006	126.947676569011	126.272365891738	NA	NA	123.840914325387	126.882044914518	126.469656715752	127.764283466765	121.746963305396	127.499013298415	128.154866509373	130.233178844067	125.297132954634	127.15200866507	127.236518978321	125.104569653046	122.050083520069	125.781264412443	NA	119.393747482737	127.027475289307	NA	126.204303747656	128.001296176143	128.402757584391	NA	125.665126307103	NA	118.551643261431	121.346310594623	124.795308818993	123.364528620067	119.104469738901	128.475324977662	NA	122.201980926206	128.409175847683	NA	124.81241736895	126.849670761583	123.055406049671	127.859838030102	131.656155961869	NA	129.88756420578
1094	1094	128.812707956656	130.677730786058	129.371451225521	127.864294364762	125.379017719722	125.238845733767	126.522348764956	123.920047427764	126.087218144085	126.146004231913	121.059265472239	NA	114.866976760276	120.723079832979	128.069032820292	NA	126.106757624217	123.446571983199	124.846209741082	118.763238358168	119.303948346816	122.792315808718	119.540710816771	123.400001758532	123.910534019063	129.064739883126	120.671208103638	126.681173376739	126.309927065017	120.237651274515	123.989747164261	120.097517883489	127.215369154769	NA	125.05358396524	126.85199127965	126.618592781182	121.257684846466	123.597061214418	NA	122.939110936522	128.310222042902	125.509925484132	126.518626205686	NA	125.582607736422	123.655000404029	127.8171494151	123.698544238099	129.126422559642
1095	1095	NA	129.370201930979	124.607834748135	125.695855420014	120.351614218007	123.904709667564	NA	NA	128.069520907011	124.437912748116	123.269916763734	124.651567501413	NA	122.64788235919	121.254877066058	NA	127.160208551134	121.236752641429	121.987147175314	119.2847639146	118.229346091441	120.802820825336	121.742224717155	127.45109280774	125.356361810266	119.860006100744	124.580595802791	123.483771867018	121.759499274623	122.95193937578	119.892970931262	121.84975514944	118.968820553957	126.739425611401	125.006089438016	124.463284859699	122.490802314044	NA	125.419971721453	NA	122.006082810388	122.820291025454	119.421195746664	127.060520352585	124.168924473414	119.64428357397	119.291250963271	121.369151410568	121.886593140626	121.582014926526
1096	1096	123.302908631717	130.020565381085	125.591663219865	128.407531984425	126.05641097349	126.499072083483	122.316466627131	130.50240256493	117.315316935247	122.074839868368	126.954198177407	NA	125.350897255183	123.988522594917	122.846741485592	123.329795781608	NA	128.616776264853	125.676435175955	119.705888436085	NA	131.473201292072	116.141740401737	127.219464596248	125.82889937116	121.450243727173	NA	122.923309127805	120.438412470056	127.128126068169	120.784664269027	124.017663475274	118.642900493127	NA	132.088949674078	132.619479918007	124.534168107943	121.367417004902	124.524585132085	131.713921193572	123.699833899397	122.057203929813	127.177102113292	122.870466382686	NA	122.690881162632	121.937021030157	126.263422371898	NA	NA
1097	1097	115.731116327771	107.590940766841	108.840678733298	108.624891126071	112.274362482955	114.507335797872	113.190440344851	110.465824536927	114.628790796135	112.062391013686	NA	116.420545702865	NA	NA	112.185867543767	NA	NA	109.440059964334	112.697284088065	108.161363902389	111.316374613666	106.554476917408	110.058005806645	109.547623284617	116.34622913507	113.828889031625	111.82275786339	NA	NA	115.830735041168	114.71534201969	113.09818518692	NA	112.826002771539	109.277500797336	NA	107.867308675315	107.452056140166	105.873976799978	112.395314412239	115.289336730366	104.129862017643	110.785410581743	113.439434395155	112.989183064911	119.921181368273	115.706066743159	113.457188116141	NA	NA
1098	1098	127.367653449866	119.90054552361	118.730131693325	122.247494280308	121.320487610173	124.139950085083	125.586248310122	122.605697285085	NA	121.572927846656	125.179851537516	117.876310464167	126.641479514228	121.98860569308	126.733250564426	NA	123.398801175884	119.603689548779	118.89847960434	120.554589459414	NA	122.06338303952	117.485707018306	123.577299690637	NA	126.082180456547	119.065410185657	122.689639271419	118.29460605943	121.215357186461	123.96143302698	119.778435064552	126.410374703592	122.818063854135	119.402378810129	123.240987092399	125.822219338648	119.829871601235	117.135278850048	NA	127.255652263477	121.769322063486	128.67393571018	119.320902062884	NA	121.467218961086	122.846319260609	120.376348537045	123.32874601011	119.621196585984
1099	1099	113.119197482003	114.79224902896	118.505636838321	117.309778620568	NA	116.127072303741	NA	120.08141222547	117.696791062961	122.840042644093	116.515759538225	117.050116843319	114.632450498569	117.19364041193	118.008563796498	NA	120.427914856529	NA	116.616323381079	109.762965935979	NA	120.00795534418	117.999548421492	116.336871726024	118.479643482719	121.574759588651	115.774787815111	NA	117.657532900235	113.389319147298	113.227603842984	NA	NA	121.897577200551	124.127218087915	115.818867834376	115.31302522389	111.738264540754	115.937554725004	115.275800261645	117.108993118965	112.961824484497	113.561615595976	113.730560902939	116.923797931351	120.307166756956	112.503851871867	114.470537747602	119.68013427084	NA
1100	1100	113.537302744577	112.63290871289	NA	120.107326886544	122.584497787355	118.915343944934	116.557860985741	118.996414043887	119.532425084383	114.701739370207	116.620252964886	120.110862630839	121.683595557896	123.11440255244	NA	NA	NA	113.127100256865	122.992799242176	120.689903621363	118.063292813363	110.024818912254	118.885043685004	115.805662695024	114.492038816025	NA	119.040772089038	117.55970871644	113.282600980382	121.33599210069	121.867723814586	112.433695382839	122.201605757935	115.999202756505	117.022268084262	116.663766390904	112.105410055997	NA	121.977113344544	116.319276401382	116.385116006604	118.309872655562	NA	118.791731678308	119.967526250683	114.907753111103	NA	119.824189886452	124.923542073544	118.433143422344
1102	1102	116.2597442112	116.667843146799	113.123340406076	112.800734860602	121.909371029524	121.006230106641	113.379266738478	117.095741318783	116.15779519374	115.248865154526	115.378066637692	116.015209043268	112.241022844735	113.52540188461	108.586175827251	107.261568360571	NA	117.815963717162	118.242757588426	116.379383277093	112.893830570133	NA	NA	111.715508117287	119.743277228496	NA	113.082221008905	116.176003834453	110.55286327438	117.808958746924	NA	115.398886726417	113.812627428598	NA	108.320015663768	113.329423520052	119.382733655351	115.352226503524	118.57072511744	NA	118.526044218373	122.522009612905	119.219761556132	116.014576450222	114.269131170747	109.784151079952	112.59050436777	NA	115.118877603836	119.551926285575
1103	1103	125.417195987955	126.607421967599	134.928799707853	134.565891725386	126.297149651882	128.231692146023	127.83142508048	125.078953603065	123.810695439358	128.550996729005	128.757109754863	NA	122.945470262698	130.196807599235	129.253286241901	130.345570248742	NA	123.503731696931	132.19078925209	129.069084228308	127.835720027408	NA	127.161831772268	123.038934069242	127.891003578761	127.411041577134	124.944782170579	124.623648098053	126.567477175641	127.314594392492	132.130943479854	132.335509408946	130.065548963927	119.599896366547	120.923103423138	130.479365162247	131.139247484904	126.299407061892	127.813189558561	NA	124.191094693412	127.782209512315	126.665984638528	129.70309610267	127.92557843215	127.262725112844	129.228350001118	NA	129.699839248216	126.401688002242
1104	1104	NA	125.84216929947	129.896129521493	127.550395065559	126.229903765452	125.605872688547	122.034849137842	NA	NA	121.209189915699	125.976567653518	126.033145441961	127.298987284451	NA	124.701408320332	NA	127.393095730857	118.1472388647	120.86618209667	121.84518474633	125.908005033964	126.801159579669	NA	121.587671239946	131.430968690011	127.27439493488	127.038246498219	122.189010250394	NA	121.479908608575	124.511565733956	121.638510097537	126.0268688789	NA	124.867518821097	NA	122.992937360221	123.345495894272	121.46714563834	124.965575845724	127.551639319628	125.577970018915	126.61188670526	NA	128.06003001133	129.782155757098	119.699867712824	124.982357103674	NA	122.734873682399
